fecha;producto;presentacion;unidades (kg);ciudad;precio_minimo;precio_maximo;categoria
2025-01-02;Acelga;Atado/Manojo;46;Bogotá;9974;10087;Otros
2025-01-02;Apio;Atado/Manojo;2;Boyacá;10279;10379;Otros
2025-01-02;Apio;Atado/Manojo;53;Sogamoso;10167;10252;Otros
2025-01-02;Apio;Atado/Manojo;26;Tunja;10672;10760;Otros
2025-01-02;Apio;Atado/Manojo;99;Bogotá;10928;11031;Otros
2025-01-02;Manzana;Caja;98;Boyacá;4136;4335;Otros
2025-01-02;Manzana;Caja;69;Sogamoso;3654;3760;Otros
2025-01-02;Manzana;Caja;33;Tunja;3419;3549;Otros
2025-01-02;Manzana;Caja;62;Bogotá;3104;3262;Otros
2025-01-02;Banana;Bolsa;98;Boyacá;2884;3006;Otros
2025-01-02;Banana;Bolsa;73;Sogamoso;3190;3279;Otros
2025-01-02;Banana;Bolsa;17;Tunja;2501;2654;Otros
2025-01-02;Banana;Bolsa;42;Bogotá;2279;2353;Otros
2025-01-02;Naranja;Unidad;39;Boyacá;3136;3234;Otros
2025-01-02;Naranja;Unidad;61;Sogamoso;2961;3027;Otros
2025-01-02;Naranja;Unidad;74;Tunja;3294;3355;Otros
2025-01-02;Naranja;Unidad;62;Bogotá;3606;3735;Otros
2025-01-02;Pera;Caja;88;Boyacá;3874;4004;Otros
2025-01-02;Pera;Caja;87;Sogamoso;4030;4197;Otros
2025-01-02;Pera;Caja;80;Tunja;3473;3611;Otros
2025-01-02;Pera;Caja;12;Bogotá;3097;3289;Otros
2025-01-03;Plátano Guineo;Kilogramo;59;Boyacá;2932;2995;Otros
2025-01-03;Plátano Guineo;Kilogramo;79;Sogamoso;3055;3221;Otros
2025-01-03;Plátano Guineo;Kilogramo;7;Tunja;2370;2478;Otros
2025-01-03;Plátano Guineo;Kilogramo;87;Bogotá;3096;3227;Otros
2025-01-03;Plátano Hartón Maduro;Bolsa;95;Boyacá;78560;78755;Otros
2025-01-03;Plátano Hartón Maduro;Bolsa;59;Sogamoso;78205;78357;Otros
2025-01-03;Plátano Hartón Maduro;Bolsa;17;Tunja;72733;72890;Otros
2025-01-03;Plátano Hartón Maduro;Bolsa;60;Bogotá;83579;83673;Otros
2025-01-03;Plátano Hartón Verde;Bolsa;98;Boyacá;78789;78946;Otros
2025-01-03;Plátano Hartón Verde;Bolsa;39;Sogamoso;81817;81881;Otros
2025-01-03;Plátano Hartón Verde;Bolsa;4;Tunja;75019;75084;Otros
2025-01-03;Plátano Hartón Verde;Bolsa;42;Bogotá;81964;82121;Otros
2025-01-03;Plátano Hartón Verde Llanero;Canastilla;66;Boyacá;91281;91453;Otros
2025-01-03;Plátano Hartón Verde Llanero;Canastilla;39;Sogamoso;88096;88191;Otros
2025-01-03;Plátano Hartón Verde Llanero;Canastilla;29;Tunja;85527;85592;Otros
2025-01-03;Plátano Hartón Verde Llanero;Canastilla;56;Bogotá;94226;94396;Otros
2025-01-03;Papa R-12 Negra;Bulto;10;Boyacá;37101;37234;Tuberculo
2025-01-03;Papa R-12 Negra;Bulto;5;Sogamoso;36304;36418;Tuberculo
2025-01-03;Papa R-12 Negra;Bulto;94;Tunja;38423;38592;Tuberculo
2025-01-03;Papa R-12 Negra;Bulto;30;Bogotá;37547;37664;Tuberculo
2025-01-03;Papa R-12 Roja;Bulto;18;Boyacá;34054;34191;Tuberculo
2025-01-03;Papa R-12 Roja;Bulto;68;Sogamoso;35916;36105;Tuberculo
2025-01-03;Papa R-12 Roja;Bulto;59;Tunja;37779;37891;Tuberculo
2025-01-03;Papa R-12 Roja;Bulto;46;Bogotá;36412;36549;Tuberculo
2025-01-03;Papa Criolla Limpia;Bulto;11;Boyacá;243921;244042;Tuberculo
2025-01-03;Papa Criolla Limpia;Bulto;20;Sogamoso;245865;246007;Tuberculo
2025-01-03;Papa Criolla Limpia;Bulto;63;Tunja;253202;253361;Tuberculo
2025-01-03;Papa Criolla Limpia;Bulto;74;Bogotá;239570;239726;Tuberculo
2025-01-03;Papa Criolla Sucia;Bulto;98;Boyacá;162549;162601;Tuberculo
2025-01-03;Papa Criolla Sucia;Bulto;6;Sogamoso;164202;164256;Tuberculo
2025-01-03;Papa Criolla Sucia;Bulto;5;Tunja;154744;154802;Tuberculo
2025-01-03;Papa Criolla Sucia;Bulto;99;Bogotá;170705;170774;Tuberculo
2025-01-03;Papa Parda Pastusa;Bulto;61;Boyacá;48368;48499;Tuberculo
2025-01-03;Papa Parda Pastusa;Bulto;62;Sogamoso;44062;44256;Tuberculo
2025-01-03;Papa Parda Pastusa;Bulto;88;Tunja;48173;48235;Tuberculo
2025-01-03;Papa Parda Pastusa;Bulto;89;Bogotá;50635;50757;Tuberculo
2025-01-03;Papa Sabanera;Bulto;68;Boyacá;120429;120583;Tuberculo
2025-01-03;Papa Sabanera;Bulto;56;Sogamoso;126589;126705;Tuberculo
2025-01-03;Papa Sabanera;Bulto;92;Tunja;122141;122266;Tuberculo
2025-01-03;Papa Sabanera;Bulto;42;Bogotá;125227;125285;Tuberculo
2025-01-03;Papa Superior;Bulto;79;Boyacá;57601;57774;Tuberculo
2025-01-03;Papa Superior;Bulto;79;Sogamoso;61318;61405;Tuberculo
2025-01-03;Papa Superior;Bulto;72;Tunja;55072;55267;Tuberculo
2025-01-03;Papa Superior;Bulto;70;Bogotá;55981;56067;Tuberculo
2025-01-03;Papa Única;Bulto;60;Boyacá;33170;33334;Tuberculo
2025-01-03;Papa Única;Bulto;58;Sogamoso;34755;34871;Tuberculo
2025-01-03;Papa Única;Bulto;56;Tunja;33945;34027;Tuberculo
2025-01-03;Papa Única;Bulto;6;Bogotá;35837;36033;Tuberculo
2025-01-03;Yuca Llanera;Bolsa;80;Boyacá;121165;121273;Tuberculo
2025-01-03;Yuca Llanera;Bolsa;48;Sogamoso;117905;117967;Tuberculo
2025-01-03;Yuca Llanera;Bolsa;45;Tunja;121583;121639;Tuberculo
2025-01-03;Yuca Llanera;Bolsa;5;Bogotá;121773;121867;Tuberculo
2025-01-03;Arveja Verde En Vaina;Bulto;58;Boyacá;221502;221689;Otros
2025-01-03;Arveja Verde En Vaina;Bulto;32;Sogamoso;209325;209481;Otros
2025-01-03;Arveja Verde En Vaina;Bulto;53;Tunja;203290;203439;Otros
2025-01-03;Arveja Verde En Vaina;Bulto;2;Bogotá;215217;215343;Otros
2025-01-03;Arveja Verde En Vaina Pastusa;Bulto;93;Boyacá;159478;159540;Otros
2025-01-03;Arveja Verde En Vaina Pastusa;Bulto;46;Sogamoso;160386;160548;Otros
2025-01-03;Arveja Verde En Vaina Pastusa;Bulto;17;Tunja;162834;162971;Otros
2025-01-03;Arveja Verde En Vaina Pastusa;Bulto;35;Bogotá;158073;158192;Otros
2025-01-03;Frijol Verde Cargamanto;Bulto;83;Boyacá;213449;213561;Otros
2025-01-03;Frijol Verde Cargamanto;Bulto;28;Sogamoso;226843;226952;Otros
2025-01-03;Frijol Verde Cargamanto;Bulto;79;Tunja;212633;212750;Otros
2025-01-03;Frijol Verde Cargamanto;Bulto;91;Bogotá;215199;215265;Otros
2025-01-03;Habichuela;Bulto;12;Boyacá;231649;231720;Verdura
2025-01-03;Habichuela;Bulto;90;Sogamoso;222849;223018;Verdura
2025-01-03;Habichuela;Bulto;82;Tunja;235042;235098;Verdura
2025-01-03;Habichuela;Bulto;29;Bogotá;224243;224431;Verdura
2025-01-03;Ahuyama;Kilogramo;33;Boyacá;2317;2424;Verdura
2025-01-03;Ahuyama;Kilogramo;87;Sogamoso;2666;2741;Verdura
2025-01-03;Ahuyama;Kilogramo;98;Tunja;2835;2923;Verdura
2025-01-03;Ahuyama;Kilogramo;15;Bogotá;1930;2098;Verdura
2025-01-03;Ahuyamin (Sakata);Bulto;29;Boyacá;57226;57405;Otros
2025-01-03;Ahuyamin (Sakata);Bulto;47;Sogamoso;62595;62728;Otros
2025-01-03;Ahuyamin (Sakata);Bulto;22;Tunja;61513;61663;Otros
2025-01-03;Ahuyamin (Sakata);Bulto;59;Bogotá;61320;61453;Otros
2025-01-03;Ajo;Atado/Manojo;6;Boyacá;54115;54165;Verdura
2025-01-03;Ajo;Atado/Manojo;58;Sogamoso;59840;60013;Verdura
2025-01-03;Ajo;Atado/Manojo;38;Tunja;53425;53538;Verdura
2025-01-03;Ajo;Atado/Manojo;25;Bogotá;53410;53483;Verdura
2025-01-03;Ajo Importado;Caja De Cartón;12;Boyacá;66049;66125;Verdura
2025-01-03;Ajo Importado;Caja De Cartón;72;Sogamoso;79694;79803;Verdura
2025-01-03;Ajo Importado;Caja De Cartón;46;Tunja;69905;70004;Verdura
2025-01-03;Ajo Importado;Caja De Cartón;71;Bogotá;66557;66737;Verdura
2025-01-03;Berenjena;Kilogramo;93;Boyacá;4969;5064;Otros
2025-01-03;Berenjena;Kilogramo;15;Sogamoso;4292;4358;Otros
2025-01-03;Berenjena;Kilogramo;84;Tunja;4568;4680;Otros
2025-01-03;Berenjena;Kilogramo;86;Bogotá;4797;4963;Otros
2025-01-03;Calabacín;Bolsa;2;Boyacá;6798;6919;Otros
2025-01-03;Calabacín;Bolsa;21;Sogamoso;7559;7626;Otros
2025-01-03;Calabacín;Bolsa;94;Tunja;7782;7926;Otros
2025-01-03;Calabacín;Bolsa;38;Bogotá;6532;6613;Otros
2025-01-03;Chócolo Mazorca;Bulto;11;Boyacá;181986;182137;Otros
2025-01-03;Chócolo Mazorca;Bulto;41;Sogamoso;179133;179318;Otros
2025-01-03;Chócolo Mazorca;Bulto;11;Tunja;166649;166843;Otros
2025-01-03;Chócolo Mazorca;Bulto;76;Bogotá;175343;175513;Otros
2025-01-03;Cidra;Kilogramo;46;Boyacá;2460;2595;Otros
2025-01-03;Cidra;Kilogramo;92;Sogamoso;2804;3001;Otros
2025-01-03;Cidra;Kilogramo;33;Tunja;2308;2454;Otros
2025-01-03;Cidra;Kilogramo;2;Bogotá;2023;2105;Otros
2025-01-03;Pepino Cohombro;Kilogramo;77;Boyacá;4028;4180;Verdura
2025-01-03;Pepino Cohombro;Kilogramo;90;Sogamoso;4206;4377;Verdura
2025-01-03;Pepino Cohombro;Kilogramo;15;Tunja;3564;3662;Verdura
2025-01-03;Pepino Cohombro;Kilogramo;75;Bogotá;4172;4282;Verdura
2025-01-03;Pepino De Rellenar (Caja);Caja De Cartón;67;Boyacá;33512;33634;Verdura
2025-01-03;Pepino De Rellenar (Caja);Caja De Cartón;95;Sogamoso;34880;34970;Verdura
2025-01-03;Pepino De Rellenar (Caja);Caja De Cartón;76;Tunja;33899;34010;Verdura
2025-01-03;Pepino De Rellenar (Caja);Caja De Cartón;84;Bogotá;34447;34558;Verdura
2025-01-03;Pepino De Rellenar (Canastilla);Canastilla;7;Boyacá;38791;38974;Verdura
2025-01-03;Pepino De Rellenar (Canastilla);Canastilla;58;Sogamoso;41786;41857;Verdura
2025-01-03;Pepino De Rellenar (Canastilla);Canastilla;26;Tunja;36673;36828;Verdura
2025-01-03;Pepino De Rellenar (Canastilla);Canastilla;14;Bogotá;37595;37656;Verdura
2025-01-03;Pimentón;Kilogramo;87;Boyacá;6288;6459;Otros
2025-01-03;Pimentón;Kilogramo;19;Sogamoso;6285;6389;Otros
2025-01-03;Pimentón;Kilogramo;45;Tunja;6094;6175;Otros
2025-01-03;Pimentón;Kilogramo;51;Bogotá;5852;5945;Otros
2025-01-03;Remolacha;Bulto;82;Boyacá;85407;85515;Verdura
2025-01-03;Remolacha;Bulto;3;Sogamoso;74291;74375;Verdura
2025-01-03;Remolacha;Bulto;61;Tunja;82048;82191;Verdura
2025-01-03;Remolacha;Bulto;85;Bogotá;76467;76540;Verdura
2025-01-03;Rábano Rojo;Atado/Manojo;20;Boyacá;9823;9998;Otros
2025-01-03;Rábano Rojo;Atado/Manojo;20;Sogamoso;9541;9640;Otros
2025-01-03;Rábano Rojo;Atado/Manojo;49;Tunja;10657;10823;Otros
2025-01-03;Rábano Rojo;Atado/Manojo;98;Bogotá;10166;10280;Otros
2025-01-03;Zanahoria;Bulto;79;Boyacá;134625;134789;Verdura
2025-01-03;Zanahoria;Bulto;58;Sogamoso;141545;141719;Verdura
2025-01-03;Zanahoria;Bulto;12;Tunja;130581;130651;Verdura
2025-01-03;Zanahoria;Bulto;15;Bogotá;119727;119875;Verdura
2025-01-03;Cebolla Cabezona Blanca;Bulto;26;Boyacá;79674;79810;Verdura
2025-01-03;Cebolla Cabezona Blanca;Bulto;42;Sogamoso;78930;78993;Verdura
2025-01-03;Cebolla Cabezona Blanca;Bulto;78;Tunja;68167;68257;Verdura
2025-01-03;Cebolla Cabezona Blanca;Bulto;62;Bogotá;79587;79696;Verdura
2025-01-03;Cebolla Cabezona Roja;Bulto;14;Boyacá;93409;93588;Verdura
2025-01-03;Cebolla Cabezona Roja;Bulto;70;Sogamoso;106935;107129;Verdura
2025-01-03;Cebolla Cabezona Roja;Bulto;89;Tunja;99093;99187;Verdura
2025-01-03;Cebolla Cabezona Roja;Bulto;23;Bogotá;111324;111420;Verdura
2025-01-03;Cebolla Lunaquita Aquitania;Atado/Manojo;31;Boyacá;83127;83186;Verdura
2025-01-03;Cebolla Lunaquita Aquitania;Atado/Manojo;76;Sogamoso;77968;78111;Verdura
2025-01-03;Cebolla Lunaquita Aquitania;Atado/Manojo;1;Tunja;91543;91593;Verdura
2025-01-03;Cebolla Lunaquita Aquitania;Atado/Manojo;57;Bogotá;77873;77986;Verdura
2025-01-03;Cebolla Puerro;Atado/Manojo;84;Boyacá;49000;49098;Verdura
2025-01-03;Cebolla Puerro;Atado/Manojo;44;Sogamoso;41828;41933;Verdura
2025-01-03;Cebolla Puerro;Atado/Manojo;28;Tunja;45671;45868;Verdura
2025-01-03;Cebolla Puerro;Atado/Manojo;78;Bogotá;48231;48410;Verdura
2025-01-03;Tomate Chonto;Canastilla;73;Boyacá;39594;39672;Verdura
2025-01-03;Tomate Chonto;Canastilla;1;Sogamoso;37607;37775;Verdura
2025-01-03;Tomate Chonto;Canastilla;35;Tunja;39224;39342;Verdura
2025-01-03;Tomate Chonto;Canastilla;33;Bogotá;37679;37740;Verdura
2025-01-03;Tomate Larga Vida;Canastilla;20;Boyacá;55105;55192;Verdura
2025-01-03;Tomate Larga Vida;Canastilla;84;Sogamoso;54250;54427;Verdura
2025-01-03;Tomate Larga Vida;Canastilla;45;Tunja;51027;51161;Verdura
2025-01-03;Tomate Larga Vida;Canastilla;1;Bogotá;53837;53894;Verdura
2025-01-03;Acelga;Atado/Manojo;29;Boyacá;9773;9908;Otros
2025-01-03;Acelga;Atado/Manojo;47;Sogamoso;9396;9479;Otros
2025-01-03;Acelga;Atado/Manojo;65;Tunja;9636;9830;Otros
2025-01-03;Acelga;Atado/Manojo;26;Bogotá;10162;10347;Otros
2025-01-03;Apio;Atado/Manojo;47;Boyacá;10246;10367;Otros
2025-01-03;Apio;Atado/Manojo;89;Sogamoso;10924;11019;Otros
2025-01-03;Apio;Atado/Manojo;68;Tunja;10142;10333;Otros
2025-01-03;Apio;Atado/Manojo;53;Bogotá;10864;10961;Otros
2025-01-03;Manzana;Caja;69;Boyacá;3135;3247;Otros
2025-01-03;Manzana;Caja;73;Sogamoso;4013;4151;Otros
2025-01-03;Manzana;Caja;48;Tunja;3380;3497;Otros
2025-01-03;Manzana;Caja;98;Bogotá;4042;4216;Otros
2025-01-03;Banana;Bolsa;4;Boyacá;2249;2380;Otros
2025-01-03;Banana;Bolsa;13;Sogamoso;2244;2316;Otros
2025-01-03;Banana;Bolsa;83;Tunja;2766;2869;Otros
2025-01-03;Banana;Bolsa;71;Bogotá;2900;3038;Otros
2025-01-03;Naranja;Unidad;85;Boyacá;3076;3268;Otros
2025-01-03;Naranja;Unidad;21;Sogamoso;2350;2546;Otros
2025-01-03;Naranja;Unidad;60;Tunja;3653;3737;Otros
2025-01-03;Naranja;Unidad;44;Bogotá;3218;3369;Otros
2025-01-03;Pera;Caja;90;Boyacá;3367;3490;Otros
2025-01-03;Pera;Caja;66;Sogamoso;3547;3605;Otros
2025-01-03;Pera;Caja;3;Tunja;3004;3170;Otros
2025-01-03;Pera;Caja;93;Bogotá;3746;3807;Otros
2025-01-04;Plátano Guineo;Kilogramo;5;Boyacá;2463;2556;Otros
2025-01-04;Plátano Guineo;Kilogramo;15;Sogamoso;2195;2287;Otros
2025-01-04;Plátano Guineo;Kilogramo;48;Tunja;2913;3070;Otros
2025-01-04;Plátano Guineo;Kilogramo;43;Bogotá;2717;2787;Otros
2025-01-04;Plátano Hartón Maduro;Bolsa;23;Boyacá;81282;81448;Otros
2025-01-04;Plátano Hartón Maduro;Bolsa;15;Sogamoso;77031;77105;Otros
2025-01-04;Plátano Hartón Maduro;Bolsa;36;Tunja;77128;77211;Otros
2025-01-04;Plátano Hartón Maduro;Bolsa;78;Bogotá;80423;80597;Otros
2025-01-04;Plátano Hartón Verde;Bolsa;68;Boyacá;74807;74883;Otros
2025-01-04;Plátano Hartón Verde;Bolsa;29;Sogamoso;73976;74060;Otros
2025-01-04;Plátano Hartón Verde;Bolsa;8;Tunja;81138;81333;Otros
2025-01-04;Plátano Hartón Verde;Bolsa;2;Bogotá;71434;71560;Otros
2025-01-04;Plátano Hartón Verde Llanero;Canastilla;4;Boyacá;87940;87996;Otros
2025-01-04;Plátano Hartón Verde Llanero;Canastilla;95;Sogamoso;94201;94358;Otros
2025-01-04;Plátano Hartón Verde Llanero;Canastilla;74;Tunja;85876;85981;Otros
2025-01-04;Plátano Hartón Verde Llanero;Canastilla;42;Bogotá;90167;90258;Otros
2025-01-04;Papa R-12 Negra;Bulto;56;Boyacá;38023;38079;Tuberculo
2025-01-04;Papa R-12 Negra;Bulto;54;Sogamoso;39076;39254;Tuberculo
2025-01-04;Papa R-12 Negra;Bulto;44;Tunja;38175;38347;Tuberculo
2025-01-04;Papa R-12 Negra;Bulto;13;Bogotá;36825;36993;Tuberculo
2025-01-04;Papa R-12 Roja;Bulto;22;Boyacá;37812;37998;Tuberculo
2025-01-04;Papa R-12 Roja;Bulto;26;Sogamoso;37836;37894;Tuberculo
2025-01-04;Papa R-12 Roja;Bulto;15;Tunja;35020;35194;Tuberculo
2025-01-04;Papa R-12 Roja;Bulto;42;Bogotá;41200;41321;Tuberculo
2025-01-04;Papa Criolla Limpia;Bulto;24;Boyacá;230003;230089;Tuberculo
2025-01-04;Papa Criolla Limpia;Bulto;68;Sogamoso;237192;237291;Tuberculo
2025-01-04;Papa Criolla Limpia;Bulto;24;Tunja;241627;241765;Tuberculo
2025-01-04;Papa Criolla Limpia;Bulto;18;Bogotá;260465;260661;Tuberculo
2025-01-04;Papa Criolla Sucia;Bulto;36;Boyacá;163340;163458;Tuberculo
2025-01-04;Papa Criolla Sucia;Bulto;47;Sogamoso;156168;156266;Tuberculo
2025-01-04;Papa Criolla Sucia;Bulto;99;Tunja;165328;165526;Tuberculo
2025-01-04;Papa Criolla Sucia;Bulto;81;Bogotá;174829;175028;Tuberculo
2025-01-04;Papa Parda Pastusa;Bulto;48;Boyacá;45454;45514;Tuberculo
2025-01-04;Papa Parda Pastusa;Bulto;10;Sogamoso;45842;45969;Tuberculo
2025-01-04;Papa Parda Pastusa;Bulto;77;Tunja;48060;48111;Tuberculo
2025-01-04;Papa Parda Pastusa;Bulto;64;Bogotá;54267;54351;Tuberculo
2025-01-04;Papa Sabanera;Bulto;7;Boyacá;120047;120214;Tuberculo
2025-01-04;Papa Sabanera;Bulto;39;Sogamoso;135634;135707;Tuberculo
2025-01-04;Papa Sabanera;Bulto;60;Tunja;128037;128188;Tuberculo
2025-01-04;Papa Sabanera;Bulto;42;Bogotá;132945;133026;Tuberculo
2025-01-04;Papa Superior;Bulto;39;Boyacá;53331;53477;Tuberculo
2025-01-04;Papa Superior;Bulto;36;Sogamoso;57747;57927;Tuberculo
2025-01-04;Papa Superior;Bulto;73;Tunja;52703;52765;Tuberculo
2025-01-04;Papa Superior;Bulto;49;Bogotá;53534;53643;Tuberculo
2025-01-04;Papa Única;Bulto;2;Boyacá;31674;31872;Tuberculo
2025-01-04;Papa Única;Bulto;8;Sogamoso;32914;33013;Tuberculo
2025-01-04;Papa Única;Bulto;67;Tunja;29930;29982;Tuberculo
2025-01-04;Papa Única;Bulto;86;Bogotá;33968;34087;Tuberculo
2025-01-04;Yuca Llanera;Bolsa;2;Boyacá;124637;124716;Tuberculo
2025-01-04;Yuca Llanera;Bolsa;8;Sogamoso;117489;117688;Tuberculo
2025-01-04;Yuca Llanera;Bolsa;44;Tunja;122979;123083;Tuberculo
2025-01-04;Yuca Llanera;Bolsa;80;Bogotá;119793;119948;Tuberculo
2025-01-04;Arveja Verde En Vaina;Bulto;62;Boyacá;223736;223797;Otros
2025-01-04;Arveja Verde En Vaina;Bulto;17;Sogamoso;207019;207212;Otros
2025-01-04;Arveja Verde En Vaina;Bulto;12;Tunja;209910;209989;Otros
2025-01-04;Arveja Verde En Vaina;Bulto;23;Bogotá;214258;214399;Otros
2025-01-04;Arveja Verde En Vaina Pastusa;Bulto;5;Boyacá;172189;172303;Otros
2025-01-04;Arveja Verde En Vaina Pastusa;Bulto;30;Sogamoso;171604;171802;Otros
2025-01-04;Arveja Verde En Vaina Pastusa;Bulto;84;Tunja;159659;159740;Otros
2025-01-04;Arveja Verde En Vaina Pastusa;Bulto;33;Bogotá;167189;167254;Otros
2025-01-04;Frijol Verde Cargamanto;Bulto;76;Boyacá;218195;218386;Otros
2025-01-04;Frijol Verde Cargamanto;Bulto;36;Sogamoso;220405;220568;Otros
2025-01-04;Frijol Verde Cargamanto;Bulto;66;Tunja;194527;194651;Otros
2025-01-04;Frijol Verde Cargamanto;Bulto;67;Bogotá;198168;198272;Otros
2025-01-04;Habichuela;Bulto;6;Boyacá;229990;230125;Verdura
2025-01-04;Habichuela;Bulto;60;Sogamoso;240243;240393;Verdura
2025-01-04;Habichuela;Bulto;12;Tunja;225076;225259;Verdura
2025-01-04;Habichuela;Bulto;67;Bogotá;244082;244211;Verdura
2025-01-04;Ahuyama;Kilogramo;7;Boyacá;2019;2217;Verdura
2025-01-04;Ahuyama;Kilogramo;35;Sogamoso;2326;2441;Verdura
2025-01-04;Ahuyama;Kilogramo;91;Tunja;2806;2875;Verdura
2025-01-04;Ahuyama;Kilogramo;82;Bogotá;2951;3010;Verdura
2025-01-04;Ahuyamin (Sakata);Bulto;25;Boyacá;58083;58165;Otros
2025-01-04;Ahuyamin (Sakata);Bulto;36;Sogamoso;68248;68392;Otros
2025-01-04;Ahuyamin (Sakata);Bulto;14;Tunja;58591;58774;Otros
2025-01-04;Ahuyamin (Sakata);Bulto;25;Bogotá;63045;63235;Otros
2025-01-04;Ajo;Atado/Manojo;98;Boyacá;57376;57521;Verdura
2025-01-04;Ajo;Atado/Manojo;92;Sogamoso;56068;56258;Verdura
2025-01-04;Ajo;Atado/Manojo;31;Tunja;47367;47476;Verdura
2025-01-04;Ajo;Atado/Manojo;63;Bogotá;56436;56619;Verdura
2025-01-04;Ajo Importado;Caja De Cartón;32;Boyacá;72210;72319;Verdura
2025-01-04;Ajo Importado;Caja De Cartón;23;Sogamoso;65741;65821;Verdura
2025-01-04;Ajo Importado;Caja De Cartón;5;Tunja;69303;69482;Verdura
2025-01-04;Ajo Importado;Caja De Cartón;11;Bogotá;75328;75433;Verdura
2025-01-04;Berenjena;Kilogramo;79;Boyacá;4667;4796;Otros
2025-01-04;Berenjena;Kilogramo;16;Sogamoso;4100;4246;Otros
2025-01-04;Berenjena;Kilogramo;4;Tunja;3785;3935;Otros
2025-01-04;Berenjena;Kilogramo;52;Bogotá;4645;4746;Otros
2025-01-04;Calabacín;Bolsa;36;Boyacá;6466;6578;Otros
2025-01-04;Calabacín;Bolsa;63;Sogamoso;7957;8068;Otros
2025-01-04;Calabacín;Bolsa;99;Tunja;7580;7643;Otros
2025-01-04;Calabacín;Bolsa;71;Bogotá;7079;7214;Otros
2025-01-04;Chócolo Mazorca;Bulto;5;Boyacá;174788;174986;Otros
2025-01-04;Chócolo Mazorca;Bulto;79;Sogamoso;174265;174463;Otros
2025-01-04;Chócolo Mazorca;Bulto;10;Tunja;166407;166589;Otros
2025-01-04;Chócolo Mazorca;Bulto;65;Bogotá;180720;180782;Otros
2025-01-04;Cidra;Kilogramo;85;Boyacá;2892;3023;Otros
2025-01-04;Cidra;Kilogramo;45;Sogamoso;2558;2746;Otros
2025-01-04;Cidra;Kilogramo;63;Tunja;2456;2622;Otros
2025-01-04;Cidra;Kilogramo;26;Bogotá;2260;2342;Otros
2025-01-04;Pepino Cohombro;Kilogramo;52;Boyacá;4148;4239;Verdura
2025-01-04;Pepino Cohombro;Kilogramo;21;Sogamoso;3493;3584;Verdura
2025-01-04;Pepino Cohombro;Kilogramo;13;Tunja;3711;3890;Verdura
2025-01-04;Pepino Cohombro;Kilogramo;60;Bogotá;4129;4226;Verdura
2025-01-04;Pepino De Rellenar (Caja);Caja De Cartón;29;Boyacá;33318;33388;Verdura
2025-01-04;Pepino De Rellenar (Caja);Caja De Cartón;28;Sogamoso;32509;32592;Verdura
2025-01-04;Pepino De Rellenar (Caja);Caja De Cartón;8;Tunja;33029;33157;Verdura
2025-01-04;Pepino De Rellenar (Caja);Caja De Cartón;17;Bogotá;33969;34105;Verdura
2025-01-04;Pepino De Rellenar (Canastilla);Canastilla;88;Boyacá;38324;38381;Verdura
2025-01-04;Pepino De Rellenar (Canastilla);Canastilla;77;Sogamoso;38756;38892;Verdura
2025-01-04;Pepino De Rellenar (Canastilla);Canastilla;43;Tunja;39980;40046;Verdura
2025-01-04;Pepino De Rellenar (Canastilla);Canastilla;5;Bogotá;38629;38826;Verdura
2025-01-04;Pimentón;Kilogramo;21;Boyacá;5498;5686;Otros
2025-01-04;Pimentón;Kilogramo;52;Sogamoso;5395;5587;Otros
2025-01-04;Pimentón;Kilogramo;83;Tunja;6042;6096;Otros
2025-01-04;Pimentón;Kilogramo;5;Bogotá;5698;5841;Otros
2025-01-04;Remolacha;Bulto;96;Boyacá;82940;83100;Verdura
2025-01-04;Remolacha;Bulto;96;Sogamoso;80500;80661;Verdura
2025-01-04;Remolacha;Bulto;92;Tunja;84138;84291;Verdura
2025-01-04;Remolacha;Bulto;25;Bogotá;83764;83886;Verdura
2025-01-04;Rábano Rojo;Atado/Manojo;66;Boyacá;9272;9426;Otros
2025-01-04;Rábano Rojo;Atado/Manojo;41;Sogamoso;9014;9185;Otros
2025-01-04;Rábano Rojo;Atado/Manojo;62;Tunja;9481;9670;Otros
2025-01-04;Rábano Rojo;Atado/Manojo;91;Bogotá;10219;10270;Otros
2025-01-04;Zanahoria;Bulto;13;Boyacá;145447;145528;Verdura
2025-01-04;Zanahoria;Bulto;32;Sogamoso;138748;138921;Verdura
2025-01-04;Zanahoria;Bulto;98;Tunja;133517;133712;Verdura
2025-01-04;Zanahoria;Bulto;55;Bogotá;129885;129993;Verdura
2025-01-04;Cebolla Cabezona Blanca;Bulto;78;Boyacá;86248;86319;Verdura
2025-01-04;Cebolla Cabezona Blanca;Bulto;30;Sogamoso;73525;73606;Verdura
2025-01-04;Cebolla Cabezona Blanca;Bulto;51;Tunja;79201;79372;Verdura
2025-01-04;Cebolla Cabezona Blanca;Bulto;32;Bogotá;80981;81149;Verdura
2025-01-04;Cebolla Cabezona Roja;Bulto;39;Boyacá;109787;109985;Verdura
2025-01-04;Cebolla Cabezona Roja;Bulto;8;Sogamoso;100808;100903;Verdura
2025-01-04;Cebolla Cabezona Roja;Bulto;7;Tunja;110975;111113;Verdura
2025-01-04;Cebolla Cabezona Roja;Bulto;22;Bogotá;101023;101164;Verdura
2025-01-04;Cebolla Lunaquita Aquitania;Atado/Manojo;29;Boyacá;80562;80638;Verdura
